RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 3.09 Mpps, Total RX pkts: 3085276, Total dropped pkts: 0
RX rate: 5.98 Mpps, Total RX pkts: 9063681, Total dropped pkts: 0
RX rate: 5.93 Mpps, Total RX pkts: 14990903, Total dropped pkts: 0
RX rate: 5.57 Mpps, Total RX pkts: 20562697, Total dropped pkts: 0
RX rate: 5.93 Mpps, Total RX pkts: 26493740, Total dropped pkts: 0
RX rate: 5.91 Mpps, Total RX pkts: 32401268, Total dropped pkts: 0
RX rate: 5.83 Mpps, Total RX pkts: 38230720, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 44201136, Total dropped pkts: 0
RX rate: 5.92 Mpps, Total RX pkts: 50119000, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 56085951, Total dropped pkts: 0
RX rate: 5.85 Mpps, Total RX pkts: 61937656, Total dropped pkts: 0
RX rate: 5.89 Mpps, Total RX pkts: 67828652, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 73786309, Total dropped pkts: 0
RX rate: 5.90 Mpps, Total RX pkts: 79688603, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 85653293, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 91619832, Total dropped pkts: 0
RX rate: 5.82 Mpps, Total RX pkts: 97439728, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 103405584, Total dropped pkts: 0
RX rate: 5.91 Mpps, Total RX pkts: 109313384, Total dropped pkts: 0
RX rate: 5.94 Mpps, Total RX pkts: 115250770, Total dropped pkts: 0
RX rate: 5.89 Mpps, Total RX pkts: 121139097, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 127106312, Total dropped pkts: 0
RX rate: 5.92 Mpps, Total RX pkts: 133030380, Total dropped pkts: 0
RX rate: 5.91 Mpps, Total RX pkts: 138943352, Total dropped pkts: 0
RX rate: 5.93 Mpps, Total RX pkts: 144872162, Total dropped pkts: 0
RX rate: 5.95 Mpps, Total RX pkts: 150819573, Total dropped pkts: 0
RX rate: 5.89 Mpps, Total RX pkts: 156706944, Total dropped pkts: 0
RX rate: 5.88 Mpps, Total RX pkts: 162589997, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 168553543, Total dropped pkts: 0
RX rate: 5.85 Mpps, Total RX pkts: 174405005, Total dropped pkts: 0
RX rate: 5.76 Mpps, Total RX pkts: 180162740, Total dropped pkts: 0
RX rate: 5.93 Mpps, Total RX pkts: 186090196, Total dropped pkts: 0
RX rate: 5.95 Mpps, Total RX pkts: 192039124, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 198002408, Total dropped pkts: 0
RX rate: 5.94 Mpps, Total RX pkts: 203942556, Total dropped pkts: 0
RX rate: 5.92 Mpps, Total RX pkts: 209862604, Total dropped pkts: 0
RX rate: 5.81 Mpps, Total RX pkts: 215674172, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 221636284, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 227591348, Total dropped pkts: 0
RX rate: 5.92 Mpps, Total RX pkts: 233508208, Total dropped pkts: 0
RX rate: 5.91 Mpps, Total RX pkts: 239421864, Total dropped pkts: 0
RX rate: 5.95 Mpps, Total RX pkts: 245376327, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 251339744, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 257302060, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 263261380, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 269222647, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 275184050, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 281146324, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 287112076, Total dropped pkts: 0
RX rate: 5.87 Mpps, Total RX pkts: 292980568, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 298943348, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 304907757, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 310873700, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 316837952, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 322799736, Total dropped pkts: 0
RX rate: 5.66 Mpps, Total RX pkts: 328456567, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 334414856, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 340373045, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 346332593, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 352291652, Total dropped pkts: 0
RX rate: 5.90 Mpps, Total RX pkts: 358191376, Total dropped pkts: 0
RX rate: 5.78 Mpps, Total RX pkts: 363966628, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 369928776, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 375892011, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 381856114, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 387820488, Total dropped pkts: 0
RX rate: 5.73 Mpps, Total RX pkts: 393552104, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 399516184, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 405481752, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 411447844, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 417415049, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 423381703, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 429349604, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 435317188, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 441283692, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 447250288, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 453217672, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 459183884, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 465149817, Total dropped pkts: 0
RX rate: 5.97 Mpps, Total RX pkts: 471115016, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 477078728, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 483041928, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 489003740, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 494965796, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 500928989, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 506890600, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 512851724, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 518816227, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 524780432, Total dropped pkts: 0
RX rate: 5.96 Mpps, Total RX pkts: 530745329, Total dropped pkts: 0

Signal 2 received

Begin post processing...
START:1513222527.382603
Flow entry 1800: 16406: 29323850 (throughput: 325297.88 pps)  0: 0 (throughput: 0.00 pps)  HASH:1075185416
 Flow entry 9888: 33964: 29604086 (throughput: 328406.62 pps)  0: 0 (throughput: 0.00 pps)  HASH:2225874592
 Flow entry 12258: 45944: 29613166 (throughput: 328507.34 pps)  0: 0 (throughput: 0.00 pps)  HASH:3010998242
 Flow entry 13348: 60164: 29607161 (throughput: 328440.73 pps)  0: 0 (throughput: 0.00 pps)  HASH:3942921252
 Flow entry 15718: 56528: 29331933 (throughput: 325387.55 pps)  0: 0 (throughput: 0.00 pps)  HASH:3704634726
 Flow entry 18296: 49159: 29305054 (throughput: 325089.37 pps)  0: 0 (throughput: 0.00 pps)  HASH:3221702520
 Flow entry 20026: 63443: 2288484 (throughput: 25386.81 pps)  0: 0 (throughput: 0.00 pps)  HASH:4157820474
 Flow entry 22012: 44975: 29608204 (throughput: 328452.30 pps)  0: 0 (throughput: 0.00 pps)  HASH:2947503612
 Flow entry 23742: 39035: 29332247 (throughput: 325391.03 pps)  0: 0 (throughput: 0.00 pps)  HASH:2558221502
 Flow entry 26320: 1213: 29323971 (throughput: 325299.22 pps)  0: 0 (throughput: 0.00 pps)  HASH:79521488
 Flow entry 33992: 18769: 29303480 (throughput: 325071.91 pps)  0: 0 (throughput: 0.00 pps)  HASH:1230079176
 Flow entry 36234: 32389: 2288486 (throughput: 25386.83 pps)  0: 0 (throughput: 0.00 pps)  HASH:2122681738
 Flow entry 38476: 9977: 29332609 (throughput: 325395.04 pps)  0: 0 (throughput: 0.00 pps)  HASH:653891148
 Flow entry 40718: 4397: 29333477 (throughput: 325404.67 pps)  0: 0 (throughput: 0.00 pps)  HASH:288202510
 Flow entry 42336: 36331: 29302217 (throughput: 325057.90 pps)  0: 0 (throughput: 0.00 pps)  HASH:2381030752
 Flow entry 42438: 35432: 2 (throughput: 0.02 pps)  0: 0 (throughput: 0.00 pps)  HASH:2322113990
 Flow entry 50360: 51520: 29323393 (throughput: 325292.81 pps)  0: 0 (throughput: 0.00 pps)  HASH:3376465080
 Flow entry 58640: 3578: 29303549 (throughput: 325072.67 pps)  0: 0 (throughput: 0.00 pps)  HASH:234546448
 Flow entry 60498: 14894: 29611653 (throughput: 328490.56 pps)  0: 0 (throughput: 0.00 pps)  HASH:976153682
 Flow entry 63380: 25170: 29606889 (throughput: 328437.71 pps)  0: 0 (throughput: 0.00 pps)  HASH:1649604500
 Flow entry 65238: 21894: 29611638 (throughput: 328490.39 pps)  0: 0 (throughput: 0.00 pps)  HASH:1434910422
 [Double Hash + Linked-list]: 21 flows with 534355549 packets

DPDK: Received pkts 534355549 
Dropped packets 0 
Erroneous packets 0

Queue 0 counter's value: 534355549

Queue 1 counter's value: 0
The time interval is 90.1446
